,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300898.SZ,20210901,32.1,33.77,31.66,33.55,32.54,1.01,3.1039,23280.96,76612.171
1,300898.SZ,20210831,32.2,33.45,32.13,32.54,32.68,-0.14,-0.4284,14900.72,48748.536
2,300898.SZ,20210830,32.3,34.0,31.69,32.68,32.33,0.35,1.0826,17434.0,56870.482
3,300898.SZ,20210827,32.6,33.2,32.18,32.33,32.76,-0.43,-1.3126,10554.53,34303.184
4,300898.SZ,20210826,33.56,33.87,32.7,32.76,33.9,-1.14,-3.3628,12143.64,40213.477
5,300898.SZ,20210825,33.34,34.38,33.18,33.9,33.41,0.49,1.4666,16124.2,54667.852
6,300898.SZ,20210824,32.92,34.2,32.39,33.41,32.61,0.8,2.4532,17068.0,56805.28
7,300898.SZ,20210823,32.74,32.74,32.1,32.61,32.33,0.28,0.8661,10384.37,33748.503
8,300898.SZ,20210820,33.22,33.4,31.88,32.33,33.66,-1.33,-3.9513,17010.7,55028.646
9,300898.SZ,20210819,33.88,35.5,33.35,33.66,33.72,-0.06,-0.1779,19566.59,66885.045
10,300898.SZ,20210818,34.08,34.36,33.11,33.72,34.36,-0.64,-1.8626,17141.91,57650.857
11,300898.SZ,20210817,34.75,35.39,34.12,34.36,34.92,-0.56,-1.6037,15153.24,52543.073
12,300898.SZ,20210816,34.29,35.35,34.29,34.92,34.59,0.33,0.954,14961.94,52288.453
13,300898.SZ,20210813,34.4,34.93,33.96,34.59,34.4,0.19,0.5523,11397.64,39250.81
14,300898.SZ,20210812,35.4,35.7,34.31,34.4,35.34,-0.94,-2.6599,14115.8,49194.234
15,300898.SZ,20210811,35.33,35.63,34.88,35.34,35.32,0.02,0.0566,18252.3,64264.184
16,300898.SZ,20210810,35.0,35.74,34.6,35.32,34.81,0.51,1.4651,30771.14,108031.582
17,300898.SZ,20210809,32.6,35.76,32.5,34.81,32.6,2.21,6.7791,34540.08,119918.895
18,300898.SZ,20210806,33.01,33.38,32.53,32.6,33.78,-1.18,-3.4932,13560.55,44558.208
19,300898.SZ,20210805,33.93,34.6,33.64,33.78,33.92,-0.14,-0.4127,14053.49,47937.403
20,300898.SZ,20210804,34.42,34.43,33.78,33.92,35.02,-1.1,-3.1411,20915.97,71171.674
21,300898.SZ,20210803,33.2,35.2,32.8,35.02,33.26,1.76,5.2916,31687.65,108251.869
22,300898.SZ,20210802,32.64,33.3,32.14,33.26,32.64,0.62,1.8995,15179.13,50010.064
23,300898.SZ,20210730,32.2,32.79,31.38,32.64,32.48,0.16,0.4926,16902.58,54002.628
24,300898.SZ,20210729,32.53,33.04,32.1,32.48,32.69,-0.21,-0.6424,13846.35,45095.804
25,300898.SZ,20210728,31.0,33.36,31.0,32.69,31.48,1.21,3.8437,20067.03,65333.559
26,300898.SZ,20210727,32.55,33.08,31.3,31.48,32.79,-1.31,-3.9951,12305.66,39553.289
27,300898.SZ,20210726,32.32,32.79,31.77,32.79,32.58,0.21,0.6446,12848.34,41623.377
28,300898.SZ,20210723,33.82,33.82,32.48,32.58,33.73,-1.15,-3.4094,16223.02,53422.91
29,300898.SZ,20210722,34.87,34.87,33.56,33.73,34.87,-1.14,-3.2693,18506.53,62731.969
30,300898.SZ,20210721,35.3,35.64,34.78,34.87,34.58,0.29,0.8386,11786.16,41336.94
31,300898.SZ,20210720,35.83,35.88,34.54,34.58,35.86,-1.28,-3.5694,17214.8,60085.648
32,300898.SZ,20210719,35.78,36.15,35.5,35.86,35.85,0.01,0.0279,8686.66,31182.673
33,300898.SZ,20210716,36.35,36.59,35.82,35.85,36.5,-0.65,-1.7808,13932.14,50140.843
34,300898.SZ,20210715,37.21,37.77,36.19,36.5,37.16,-0.66,-1.7761,15697.6,57431.71
35,300898.SZ,20210714,36.61,37.88,36.4,37.16,37.0,0.16,0.4324,19737.45,73680.237
36,300898.SZ,20210713,37.55,37.99,36.99,37.0,36.48,0.52,1.4254,21549.93,80725.235
37,300898.SZ,20210712,36.47,37.14,36.3,36.48,36.2,0.28,0.7735,12491.68,45764.639
38,300898.SZ,20210709,36.46,36.59,36.06,36.2,36.21,-0.01,-0.0276,8006.42,29057.029
39,300898.SZ,20210708,37.37,37.37,36.21,36.21,37.14,-0.93,-2.504,12518.05,45755.571
40,300898.SZ,20210707,37.0,37.7,36.7,37.14,37.7,-0.56,-1.4854,18580.88,68975.319
41,300898.SZ,20210706,36.0,38.3,35.5,37.7,36.32,1.38,3.7996,29423.54,108781.026
42,300898.SZ,20210705,36.71,37.0,36.0,36.32,36.96,-0.64,-1.7316,13937.48,50639.991
43,300898.SZ,20210702,36.51,37.73,36.5,36.96,36.65,0.31,0.8458,17098.68,63667.538
44,300898.SZ,20210701,36.17,37.34,36.0,36.65,36.26,0.39,1.0756,18467.66,68091.048
